Product ID,Product Name,Category,Sub-category,Cost Price,Selling Price
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,16.28,25.89
OFF-PA-10004355,Xerox 231,Office Supplies,Paper,2.97,5.18
OFF-PA-10004947,Easy-staple paper,Office Supplies,Paper,1.79,4.28
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,80.62,103.48
OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,2.26,4.28
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,192.91,286.4
FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,75.27,102.83
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,2.28,4.79
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,77.37,97.73
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,9.3,12.2
OFF-LA-10002034,Avery 478,Office Supplies,Labels,2.8,4.91
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,4.46,8.34
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,31.16,55.29
OFF-AR-10004752,Blackstonian Pencils,Office Supplies,Art,1.37,2.67
OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,18.64,40.99
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,Paper,1.88,3.29
TEC-PH-10001615,AT&T CL82213,Technology,Phones,18.26,28.99
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,Accessories,17.25,27.99
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,236.17,315.88
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,4.08,9.33
TEC-PH-10000455,GE 30522EE2,Technology,Phones,64.12,115.99
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,10.05,22.48
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,28.73,49.99
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,5.4,7.99
FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,4.09,5.77
OFF-PA-10000595,Xerox 1929,Office Supplies,Paper,9.99,22.84
OFF-LA-10000443,Avery 501,Office Supplies,Labels,1.42,2.95
OFF-LA-10001771,Avery 513,Office Supplies,Labels,2.44,4.98
OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,72.42,170.1
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,16.99,21.99
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,24.5,42.2
FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,18.4,23.98
OFF-PA-10000809,Xerox 206,Office Supplies,Paper,2.41,5.18
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,22.09,28.48
TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones,251.84,375.99
TEC-PH-10002885,Apple iPhone 5,Technology,Phones,353.08,519.86
TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones,95.97,143.99
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,411.07,639.99
OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,2.21,5.18
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,34.87,78.65
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,79.01,112.65
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,32.29,40.78
FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,11.11,15.07
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,18.72,34.76
OFF-PA-10000528,Xerox 1981,Office Supplies,Paper,2.15,5.28
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,28.48,48.91
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,1.9,4.36
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,6.07,12.84
TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Technology,Phones,53.14,90.44
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,96.88,128.78
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,6.57,9.36
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,87.43,164.79
OFF-PA-10003309,Xerox 211,Office Supplies,Paper,2.95,5.83
OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,16.26,39.13
OFF-AR-10002067,Newell 334,Office Supplies,Art,10.7,19.84
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,151.19,204.64
FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,40.85,53.23
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,4.14,7.82
OFF-LA-10003714,Avery 510,Office Supplies,Labels,1.66,3.0
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,7.75,10.52
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,1.94,3.38
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,13.48,27.88
OFF-AR-10001446,Newell 309,Office Supplies,Art,3.86,9.24
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,422.49,717.59
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,7.37,14.9
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,190.79,336.78
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,4.99,7.39
FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,181.44,239.24
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,1.41,2.71
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,25.84,34.23
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,5.66,7.58
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,25.33,48.91
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,106.84,199.04
OFF-LA-10003190,Avery 474,Office Supplies,Labels,1.07,2.3
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,76.26,119.96
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,74.15,179.18
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,130.49,179.89
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,3.23,7.5
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,65.23,95.96
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,34.83,59.16
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,2.77,6.48
TEC-PH-10002483,Motorola Moto X,Technology,Phones,160.85,271.99
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,33.75,43.72
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,11.62,20.77
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,11.31,26.62
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,3.31,5.98
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,0.88,1.64
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,79.53,119.0
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,5.19,11.33
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,10.53,18.8
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,1.45,2.51
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,5.44,12.09
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,6.6,13.9
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,2.6,5.1
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,6.65,11.67
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones,150.55,278.99
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,50.0,68.23
OFF-AR-10000127,Newell 321,Office Supplies,Art,1.45,2.95
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,52.86,95.99
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,1.54,3.16
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,73.94,102.44
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,4.09,7.87
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,2.84,5.2
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,1.14,2.67
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,1.93,4.71
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,35.14,58.92
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,83.1,104.78
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,6.33,15.45
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,2.58,5.23
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,8.63,16.78
OFF-PA-10001661,Xerox 1922,Office Supplies,Paper,2.21,3.98
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,4.91,9.58
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,35.08,48.78
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,3.94,5.28
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,25.02,39.99
OFF-FA-10002975,Staples,Office Supplies,Fasteners,1.36,3.4
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,7.47,16.06
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,2.29,5.49
OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,2.71,4.98
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,2.63,4.42
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,33.65,49.99
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,186.74,236.94
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,12.07,19.99
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,71.56,108.79
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,9.55,18.97
OFF-LA-10000248,Avery 52,Office Supplies,Labels,2.13,3.69
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners,0.79,1.58
OFF-LA-10004008,Avery 507,Office Supplies,Labels,1.14,2.59
OFF-AR-10001177,Newell 349,Office Supplies,Art,1.57,3.28
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,21.72,51.18
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,10.32,22.99
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,127.69,265.17
OFF-AR-10004272,Newell 308,Office Supplies,Art,0.94,1.68
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones,177.28,323.96
OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,12.13,23.42
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,315.89,400.78
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,9.24,20.94
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,7.8,11.99
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,16.87,21.65
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,2.03,4.99
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,1.97,4.28
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,3.78,6.55
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,16.6,27.69
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,5.53,7.38
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,4.32,8.57
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,239.08,330.59
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,9.83,16.99
OFF-AR-10004956,Newell 33,Office Supplies,Art,2.2,4.46
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,15.04,34.58
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,2.15,5.18
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,3.21,6.58
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,9.47,22.84
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,88.25,122.99
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,8.93,18.24
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,5.42,10.53
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,46.95,63.94
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,11.64,28.15
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,63.81,107.09
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,14.17,30.98
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,23.0,30.55
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,0.92,1.76
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,11.82,22.84
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,89.59,118.08
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,12.84,26.49
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,23.43,51.51
TEC-PH-10001051,HTC One,Technology,Phones,53.28,79.99
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,1.49,3.04
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,4.36,8.88
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,27.78,38.85
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,1.12,2.04
OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,3.55,6.68
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,43.85,90.24
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,74.3,131.36
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,4.74,9.27
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,166.76,249.99
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,1.81,3.98
OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,3.11,6.48
OFF-PA-10002787,Xerox 227,Office Supplies,Paper,2.19,5.18
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,19.95,33.29
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,46.12,62.18
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,375.91,559.99
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,100.86,134.47
OFF-AP-10002222,Staple holder,Office Supplies,Appliances,3.69,8.67
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,3.01,5.98
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,8.64,15.77
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,1.52,3.5
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,252.99,357.19
TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,27.15,42.95
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,81.9,129.99
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,20.99,37.99
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,2.41,5.98
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,101.2,136.78
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,4.1,8.34
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,24.75,54.87
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,3.47,5.83
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,8.66,11.38
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,27.63,54.48
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,0.48,0.95
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,19.32,34.73
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,17.08,29.21
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines,37.16,54.99
OFF-PA-10002960,Xerox 1926,Office Supplies,Paper,2.88,4.98
OFF-PA-10000919,Xerox 1918,Office Supplies,Paper,20.19,38.76
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,3.21,7.31
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,32.67,80.16
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,89.1,120.71
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,65.1,88.78
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,1.58,3.07
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,1.57,2.63
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,2.45,4.59
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,14.18,24.78
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,15.09,35.21
OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,0.89,1.78
TEC-PH-10000141,Clearsounds A400,Technology,Phones,21.5,39.59
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,151.31,239.99
OFF-FA-10001229,Staples,Office Supplies,Fasteners,1.56,3.14
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,6.9,12.22
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,2.8,6.48
OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,3.2,5.98
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,106.4,179.99
FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,106.51,136.67
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,79.98,119.99
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,136.87,239.64
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,54.75,99.99
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,98.45,136.53
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,0.48,0.84
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,4.11,8.27
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,35.45,49.49
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,114.08,275.37
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,56.16,72.99
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,2.06,4.48
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,3.38,5.82
OFF-LA-10000081,Avery 496,Office Supplies,Labels,1.47,3.38
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,4.02,9.11
OFF-PA-10004983,Xerox 23,Office Supplies,Paper,3.26,6.48
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,1.57,2.01
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,79.29,108.79
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,9.73,16.59
OFF-LA-10004545,Avery 50,Office Supplies,Labels,7.21,12.53
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,7.09,12.58
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones,4.63,7.69
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,23.53,42.76
OFF-AR-10001473,Newell 313,Office Supplies,Art,1.43,2.62
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,89.03,157.99
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,3.28,5.98
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,8.19,15.67
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,702.17,1637.53
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,17.99,40.98
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,43.87,65.59
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,146.01,279.48
OFF-LA-10004559,Avery 49,Office Supplies,Labels,1.31,2.88
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,123.77,289.53
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,11.28,20.74
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders,2.12,3.59
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Technology,Phones,138.78,207.16
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,42.48,57.98
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,107.12,136.98
TEC-PH-10000369,HTC One Mini,Technology,Phones,61.16,100.79
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories,13.87,25.0
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,7.32,9.7
FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,134.71,170.83
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,6.58,12.02
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,1.39,3.45
OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances,99.38,225.04
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,6.35,8.38
TEC-PH-10004833,Macally Suction Cup Mount,Technology,Phones,5.4,9.56
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,2.92,4.14
FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings,17.56,22.23
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,10.44,14.14
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,276.21,360.88
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,2.64,4.98
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,157.47,292.47
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,7.94,15.29
TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,5.56,10.28
OFF-LA-10003663,Avery 498,Office Supplies,Labels,1.44,2.89
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,2090.36,3499.99
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,79.81,139.93
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,0.63,1.12
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,16.69,21.31
FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,2.33,3.08
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,2.16,3.81
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,12.12,21.38
